transaction_id,customer_id,transaction_date,amount,transaction_type,merchant_name,merchant_category,location,ip_address,fraud_flag
TXN_special_111,CUST_special_111,2024-11-07,6239,Refund,Nolan-Jenkins,Online Services,"New David, Zimbabwe",10.200.10.80394,true
TXN_special_116,CUST_special_116,2025-01-20,2475,Refund,Wright-Compton,Online Services,"West John, Mozambique",10.200.10.96896,true
TXN_special_417,CUST_special_417,2024-11-07,8980,Refund,Johnson-Morrison,Online Services,"West Justinville, Kazakhstan",10.200.10.48786,true
TXN_special_464,CUST_special_464,2024-09-14,2190,Refund,"Jordan, Swanson and Franklin",Online Services,"Archerhaven, China",10.200.10.79939,true
TXN_special_394,CUST_special_394,2024-07-11,8264,Refund,Adams-Friedman,Online Services,"Port Jocelyn, Haiti",10.200.10.51762,true
TXN_special_367,CUST_special_367,2024-10-13,1250,Refund,Foster Inc,Online Services,"Port Patricia, Nauru",10.200.10.66657,true
TXN_special_565,CUST_special_565,2025-03-06,7824,Refund,Carter PLC,Online Services,"Tiffanyfort, Bangladesh",10.200.10.53790,true
TXN_special_109,CUST_special_109,2024-07-25,2046,Refund,Barron and Sons,Online Services,"Thomasberg, Bahrain",10.200.10.38853,true
TXN_special_187,CUST_special_187,2024-12-30,185,Refund,"Richardson, Jones and Lewis",Online Services,"South Edward, Costa Rica",10.200.10.41422,true
TXN_special_358,CUST_special_358,2024-12-27,267,Refund,Lucas-Potts,Online Services,"Bradleybury, Lesotho",10.200.10.26746,true
TXN_special_151,CUST_special_151,2024-11-19,1288,Refund,"Levy, Melendez and Miller",Online Services,"New Victoriaton, Kiribati",10.200.10.64800,true
TXN_special_313,CUST_special_313,2025-02-24,597,Refund,Henderson Group,Online Services,"East Christinachester, Iraq",10.200.10.91695,true
TXN_special_50,CUST_special_50,2024-06-07,9773,Refund,"Pugh, Carter and Mejia",Online Services,"Laurieland, Somalia",10.200.10.97464,true
TXN_special_298,CUST_special_298,2024-11-05,2812,Refund,Farmer Group,Online Services,"Ericport, Russian Federation",10.200.10.40252,true
TXN_special_486,CUST_special_486,2024-12-18,6769,Refund,Burns Group,Online Services,"Lake Frankside, Netherlands",10.200.10.87830,true
TXN_special_570,CUST_special_570,2025-04-22,7847,Refund,Kelly-Moss,Online Services,"Port Dianaside, Saint Helena",10.200.10.79708,true
TXN_special_232,CUST_special_232,2024-12-29,1360,Refund,Marshall-Pennington,Online Services,"Thompsonberg, Poland",10.200.10.10911,true
TXN_special_304,CUST_special_304,2024-09-16,2134,Refund,"Harding, Kerr and Ward",Online Services,"New Clayton, Grenada",10.200.10.54138,true
TXN_special_65,CUST_special_65,2024-06-30,9819,Refund,Sullivan PLC,Online Services,"South Richard, Russian Federation",10.200.10.70748,true
TXN_special_73,CUST_special_73,2025-01-10,8579,Refund,Chung-Stevens,Online Services,"New Brianna, Jordan",10.200.10.93566,true
TXN_special_622,CUST_special_622,2024-07-12,331,Refund,Shelton-Keller,Online Services,"Rosalesbury, Germany",10.200.10.75829,true
TXN_special_310,CUST_special_310,2024-09-06,4724,Refund,Robinson-Smith,Online Services,"Sergiomouth, Niue",10.200.10.12859,true
TXN_special_64,CUST_special_64,2025-03-22,9220,Refund,"Palmer, Meyer and Powell",Online Services,"Port Michelleville, Slovakia (Slovak Republic)",10.200.10.33000,true
TXN_special_355,CUST_special_355,2024-09-27,2097,Refund,Olsen-Baldwin,Online Services,"South Christopherhaven, Macao",10.200.10.50452,true
TXN_special_164,CUST_special_164,2025-01-07,65,Refund,"Johnson, Sanford and Myers",Online Services,"Gravesfurt, Tokelau",10.200.10.70421,true
TXN_special_553,CUST_special_553,2024-06-20,942,Refund,"Gonzales, Martinez and Harrison",Online Services,"West Erikachester, Argentina",10.200.10.61794,true
TXN_special_374,CUST_special_374,2025-04-24,2924,Refund,Bennett-Yang,Online Services,"Cynthiaberg, Lao People's Democratic Republic",10.200.10.67858,true
TXN_special_338,CUST_special_338,2025-04-21,5746,Refund,"Mcdonald, Bryant and Cohen",Online Services,"Moorebury, Nepal",10.200.10.64627,true
TXN_special_637,CUST_special_637,2024-12-11,8009,Refund,Powell-Castro,Online Services,"Millerton, Samoa",10.200.10.39437,true
TXN_special_377,CUST_special_377,2025-01-31,4447,Refund,"Smith, Meadows and Montgomery",Online Services,"Lawrencetown, Kazakhstan",10.200.10.10343,true
TXN_special_234,CUST_special_234,2024-06-08,2447,Refund,"Nelson, Mueller and Wood",Online Services,"Martinezton, Panama",10.200.10.57883,true
TXN_special_6,CUST_special_6,2024-11-26,5571,Refund,"Mullen, Lester and Jones",Online Services,"Port Colin, Cocos (Keeling) Islands",10.200.10.71154,true
TXN_special_103,CUST_special_103,2024-09-15,7643,Refund,Shaffer-Manning,Online Services,"Gregorychester, Croatia",10.200.10.68669,true
TXN_special_561,CUST_special_561,2024-10-01,9314,Refund,Hudson PLC,Online Services,"Nelsonburgh, Uzbekistan",10.200.10.20346,true
TXN_special_578,CUST_special_578,2024-11-22,9617,Refund,Thompson-Gutierrez,Online Services,"East Stacy, Slovakia (Slovak Republic)",10.200.10.61088,true
TXN_special_179,CUST_special_179,2024-09-10,5207,Refund,"King, Wright and Reynolds",Online Services,"West Jeffreyborough, Czech Republic",10.200.10.21961,true
TXN_special_601,CUST_special_601,2025-05-18,859,Refund,Smith-Lewis,Online Services,"West Christopherborough, Timor-Leste",10.200.10.55923,true
TXN_special_343,CUST_special_343,2024-07-08,225,Refund,"Barton, Graves and Rodriguez",Online Services,"Emilyshire, Italy",10.200.10.44670,true
TXN_special_197,CUST_special_197,2024-12-03,7212,Refund,Kemp-Baker,Online Services,"West Debbie, El Salvador",10.200.10.86473,true
TXN_special_207,CUST_special_207,2024-11-24,7227,Refund,Robinson-Powell,Online Services,"West Dale, Niger",10.200.10.79072,true
TXN_special_503,CUST_special_503,2024-06-13,5183,Refund,Baldwin PLC,Online Services,"Lake Haley, Bouvet Island (Bouvetoya)",10.200.10.11055,true
TXN_special_485,CUST_special_485,2024-11-07,1894,Refund,Taylor-Ball,Online Services,"Port Nathanielville, Antarctica (the territory South of 60 deg S)",10.200.10.30342,true
TXN_special_135,CUST_special_135,2024-06-13,7495,Refund,Castillo-Carroll,Online Services,"Rachelborough, Hong Kong",10.200.10.85538,true
TXN_special_516,CUST_special_516,2024-05-28,927,Refund,"Lynch, Rodriguez and Horn",Online Services,"South Rebekah, New Caledonia",10.200.10.56428,true
TXN_special_58,CUST_special_58,2024-08-04,6253,Refund,Williams-Robinson,Online Services,"Lake Samuelborough, Burundi",10.200.10.49827,true
TXN_special_288,CUST_special_288,2024-05-25,1423,Refund,Gordon-Graham,Online Services,"Craneton, Slovakia (Slovak Republic)",10.200.10.26985,true
TXN_special_332,CUST_special_332,2025-01-31,7235,Refund,"Brooks, Thompson and Alexander",Online Services,"West Stevenmouth, Bolivia",10.200.10.32600,true
TXN_special_587,CUST_special_587,2025-03-11,40,Refund,Gibson-Richmond,Online Services,"Shannonborough, Bahrain",10.200.10.90854,true
TXN_special_487,CUST_special_487,2024-12-27,2668,Refund,Soto-Sanchez,Online Services,"Mcgeebury, Angola",10.200.10.88752,true
TXN_special_592,CUST_special_592,2025-04-03,6728,Refund,"Greene, Rogers and Haley",Online Services,"Millershire, Nepal",10.200.10.87296,true
TXN_special_403,CUST_special_403,2025-01-31,8781,Refund,"Scott, Wilson and Daugherty",Online Services,"East Sarahview, Chile",10.200.10.66167,true
TXN_special_183,CUST_special_183,2024-08-02,4664,Refund,"Jones, Johnson and Miller",Online Services,"Ericside, Saudi Arabia",10.200.10.13919,true
TXN_special_271,CUST_special_271,2024-06-17,7045,Refund,Tanner-Sanford,Online Services,"East Andrewshire, Nigeria",10.200.10.96493,true
TXN_special_53,CUST_special_53,2025-01-07,4743,Refund,Brown-Butler,Online Services,"Port Kimberly, Svalbard & Jan Mayen Islands",10.200.10.17747,true
TXN_special_195,CUST_special_195,2025-01-14,3213,Refund,Montes Group,Online Services,"Port Sarahport, Kuwait",10.200.10.40246,true
TXN_special_77,CUST_special_77,2025-01-02,6099,Refund,Compton LLC,Online Services,"North Thomas, Libyan Arab Jamahiriya",10.200.10.86328,true
TXN_special_258,CUST_special_258,2025-03-11,2240,Refund,Wright and Sons,Online Services,"Kristinamouth, Korea",10.200.10.41803,true
TXN_special_473,CUST_special_473,2024-08-24,877,Refund,"Mason, White and Haas",Online Services,"New Tiffany, Nigeria",10.200.10.17014,true
TXN_special_47,CUST_special_47,2024-09-12,9218,Refund,Preston-Molina,Online Services,"Lake Danielview, Tajikistan",10.200.10.26778,true
TXN_special_517,CUST_special_517,2024-07-01,9534,Refund,Cook-Murphy,Online Services,"South William, Turkey",10.200.10.65648,true
TXN_special_142,CUST_special_142,2024-06-14,6438,Refund,Johnson-Spencer,Online Services,"Shawnstad, Papua New Guinea",10.200.10.64693,true
TXN_special_634,CUST_special_634,2024-07-18,8359,Refund,Williams-Ramirez,Online Services,"Lake Jamesburgh, Cuba",10.200.10.76276,true
TXN_special_123,CUST_special_123,2025-01-19,5863,Refund,Young-Matthews,Online Services,"North Randyborough, Bouvet Island (Bouvetoya)",10.200.10.67768,true
TXN_special_526,CUST_special_526,2025-05-10,8229,Refund,"Tucker, Robinson and Fry",Online Services,"South Mark, Cameroon",10.200.10.38328,true
TXN_special_60,CUST_special_60,2025-01-23,2531,Refund,Wheeler-Jones,Online Services,"South Stevenland, Brazil",10.200.10.32224,true
TXN_special_617,CUST_special_617,2024-07-10,7508,Refund,Richardson LLC,Online Services,"South Monicafort, Cyprus",10.200.10.82158,true
TXN_special_55,CUST_special_55,2024-09-05,126,Refund,Fuller PLC,Online Services,"North Randyborough, Bouvet Island (Bouvetoya)",10.200.10.53729,true
TXN_special_238,CUST_special_238,2024-07-11,7340,Refund,"Cervantes, Grant and Gomez",Online Services,"New Frank, Saint Barthelemy",10.200.10.54840,true
TXN_special_326,CUST_special_326,2025-03-04,5990,Refund,Spears-Andrews,Online Services,"Jenniferton, Yemen",10.200.10.34827,true
TXN_special_433,CUST_special_433,2025-01-22,2862,Refund,Shaw Group,Online Services,"Lake Shannon, Mozambique",10.200.10.25367,true
TXN_special_396,CUST_special_396,2025-01-03,4268,Refund,Horton-Schroeder,Online Services,"East Stacy, Slovakia (Slovak Republic)",10.200.10.51375,true
TXN_special_177,CUST_special_177,2025-02-23,5543,Refund,Shaw and Sons,Online Services,"Courtneyville, Angola",10.200.10.27165,true
TXN_special_426,CUST_special_426,2025-03-19,1074,Refund,"Mullen, Lester and Jones",Online Services,"Jonesfurt, Comoros",10.200.10.38094,true
TXN_special_616,CUST_special_616,2024-06-22,127,Refund,Goodman and Sons,Online Services,"Millerside, New Caledonia",10.200.10.14868,true
TXN_special_93,CUST_special_93,2025-03-10,8831,Refund,"Rosales, Terry and Wheeler",Online Services,"New Ashleyfort, Saint Kitts and Nevis",10.200.10.56016,true
TXN_special_395,CUST_special_395,2025-05-07,341,Refund,"Cooper, Cowan and Martin",Online Services,"Lake Heather, South Africa",10.200.10.26807,true
TXN_special_380,CUST_special_380,2024-10-27,8010,Refund,Paul Ltd,Online Services,"East Javierport, Zambia",10.200.10.99156,true
TXN_special_147,CUST_special_147,2024-10-09,9854,Refund,Wheeler PLC,Online Services,"New Janetville, Malaysia",10.200.10.10688,true
TXN_special_535,CUST_special_535,2025-04-20,9297,Refund,Hall-Robinson,Online Services,"Maldonadoshire, Norway",10.200.10.79498,true
TXN_special_488,CUST_special_488,2025-02-24,6886,Refund,Saunders-Lee,Online Services,"South Jennifer, Seychelles",10.200.10.11976,true
TXN_special_209,CUST_special_209,2024-10-21,5461,Refund,Cunningham and Sons,Online Services,"Scottchester, Suriname",10.200.10.23993,true
TXN_special_176,CUST_special_176,2025-03-26,3973,Refund,Collins Ltd,Online Services,"Gloverview, Antigua and Barbuda",10.200.10.15835,true
TXN_special_357,CUST_special_357,2024-06-23,3597,Refund,Manning Ltd,Online Services,"Crystalstad, Malaysia",10.200.10.96134,true
TXN_special_344,CUST_special_344,2024-09-26,281,Refund,"Norton, Harris and Bush",Online Services,"Port Teresaside, Samoa",10.200.10.63789,true
TXN_special_136,CUST_special_136,2025-01-23,5518,Refund,Bush-Reynolds,Online Services,"Nicolemouth, North Macedonia",10.200.10.66555,true
TXN_special_518,CUST_special_518,2025-02-10,8345,Refund,Walker-Smith,Online Services,"South William, Madagascar",10.200.10.64117,true
TXN_special_248,CUST_special_248,2025-02-03,4028,Refund,"Harper, Smith and Buchanan",Online Services,"Gonzalezbury, Paraguay",10.200.10.23250,true
TXN_special_173,CUST_special_173,2025-03-25,2766,Refund,"Harrison, Russell and Allen",Online Services,"East Victorialand, Bermuda",10.200.10.95823,true
TXN_special_253,CUST_special_253,2024-07-27,2019,Refund,Miller LLC,Online Services,"Stevenfort, Libyan Arab Jamahiriya",10.200.10.44075,true
TXN_special_555,CUST_special_555,2024-11-25,7142,Refund,"Chambers, Hall and Walker",Online Services,"Davidmouth, Namibia",10.200.10.29630,true
TXN_extra_10813,CUST_extra_10813,2024-09-03,6968,Refund,Monroe PLC,Online Services,"Davidville, Poland",127.56.1.229,true
TXN_extra_7792,CUST_extra_7792,2024-11-27,8910,Refund,"Williams, Logan and Camacho",Online Services,"Rhodesland, Malaysia",213.36.137.139,true
TXN_extra_880,CUST_extra_880,2024-07-14,8052,Refund,Navarro LLC,Online Services,"West Elizabeth, Bahrain",196.207.45.190,true
TXN_extra_12730,CUST_extra_12730,2024-08-13,9996,Refund,Kidd-Robinson,Online Services,"Blairside, Rwanda",190.206.138.76,true
TXN_gen_2977,CUST_gen_2977,2024-09-19,6718,Refund,Collins-Williams,Online Services,"Port Lauraport, Netherlands Antilles",176.99.106.139,true
TXN_gen_7975,CUST_gen_7975,2024-12-23,9419,Refund,"Austin, Oliver and Haley",Online Services,"Lake Johnchester, Guyana",23.51.17.64,true
TXN_extra_7753,CUST_extra_7753,2025-03-01,4842,Refund,"Porter, Chavez and Morse",Online Services,"South Ashleyshire, Ecuador",132.165.195.130,true
TXN_extra_1467,CUST_extra_1467,2024-06-18,2853,Refund,"Johnson, Mclean and George",Online Services,"Juanhaven, Pakistan",25.67.104.162,true
TXN_extra_5317,CUST_extra_5317,2025-01-26,3128,Refund,Palmer-Smith,Online Services,"Lake Sally, Iran",32.232.169.250,true
TXN_extra_2950,CUST_extra_2950,2024-08-19,8765,Refund,Cervantes-Stokes,Online Services,"East Donaldberg, Ecuador",13.159.111.245,true
TXN_extra_6233,CUST_extra_6233,2025-03-05,408,Refund,Torres Group,Online Services,"Patrickshire, Nauru",95.27.234.142,true
TXN_extra_10442,CUST_extra_10442,2024-12-11,9426,Refund,"Warren, Henderson and Anderson",Online Services,"Mcdonaldville, Namibia",39.210.125.132,true
TXN_extra_2515,CUST_extra_2515,2024-07-18,2347,Refund,Cline-Fox,Online Services,"Watkinsport, Turks and Caicos Islands",6.173.15.151,true
TXN_extra_12056,CUST_extra_12056,2024-11-18,2323,Refund,"White, Mitchell and Clark",Online Services,"Craigmouth, Northern Mariana Islands",44.218.7.204,true
TXN_extra_6139,CUST_extra_6139,2024-10-24,9784,Refund,"Johnson, Young and Ponce",Online Services,"New Latoyachester, Oman",111.2.169.128,true
TXN_extra_393,CUST_extra_393,2024-10-24,8928,Refund,Pierce LLC,Online Services,"West Chadberg, Vietnam",237.86.93.99,true
TXN_extra_13256,CUST_extra_13256,2025-01-17,8977,Refund,Stein-Silva,Online Services,"Johnfort, Chile",219.32.237.127,true
TXN_gen_412,CUST_gen_412,2024-05-29,7027,Refund,Craig Ltd,Online Services,"Joneston, Canada",81.48.58.154,true
TXN_gen_7820,CUST_gen_7820,2024-07-07,9893,Refund,Rangel LLC,Online Services,"Fordberg, Bhutan",200.173.82.158,true
TXN_extra_10940,CUST_extra_10940,2024-09-03,5265,Refund,Hawkins-Davis,Online Services,"West Brandy, Romania",245.199.83.218,true
TXN_extra_8727,CUST_extra_8727,2024-06-19,3655,Refund,"Roberts, Flores and Sanchez",Online Services,"New Johnshire, Saudi Arabia",82.61.204.101,true
TXN_extra_5956,CUST_extra_5956,2024-12-05,469,Refund,Carrillo Ltd,Online Services,"Lake Emilymouth, Japan",30.253.96.97,true
TXN_extra_12014,CUST_extra_12014,2025-04-30,3615,Refund,"Little, Mills and West",Online Services,"Andersonport, Saint Kitts and Nevis",183.225.173.215,true
TXN_extra_624,CUST_extra_624,2024-09-09,3088,Refund,Clark and Sons,Online Services,"Christopherchester, American Samoa",166.185.230.30,true
TXN_gen_4934,CUST_gen_4934,2024-06-11,6035,Refund,"Nelson, Wiggins and Young",Online Services,"Jenniferside, Congo",126.126.85.101,true
TXN_extra_5859,CUST_extra_5859,2025-02-18,8172,Refund,"Bautista, Zimmerman and Marsh",Online Services,"Pamelaton, Lebanon",243.54.73.102,true
TXN_gen_7159,CUST_gen_7159,2024-10-28,1102,Refund,"Rose, Lee and Rodgers",Online Services,"South Jamesfort, Mali",142.41.185.158,true
TXN_extra_13168,CUST_extra_13168,2024-06-20,4293,Refund,Welch-Suarez,Online Services,"Kurtchester, Micronesia",232.110.169.152,true
TXN_extra_758,CUST_extra_758,2025-04-07,1535,Refund,Fletcher-Garcia,Online Services,"South Robertfurt, Jersey",123.204.33.163,true
TXN_extra_7024,CUST_extra_7024,2025-02-08,5899,Refund,"Thompson, Strong and Holmes",Online Services,"New Bradley, Anguilla",248.121.177.16,true
TXN_gen_1745,CUST_gen_1745,2024-11-01,6933,Refund,"Bell, Burnett and Gonzales",Online Services,"Austinchester, Eritrea",183.115.199.1,true
TXN_extra_10063,CUST_extra_10063,2025-03-11,8654,Refund,Bernard and Sons,Online Services,"Martinezton, Panama",10.54.57.86,true
TXN_extra_5901,CUST_extra_5901,2025-01-19,9504,Refund,Thomas Ltd,Online Services,"Port Melvinburgh, San Marino",223.177.168.152,true
TXN_extra_7063,CUST_extra_7063,2025-03-17,1343,Refund,Anderson-Ruiz,Online Services,"Websterton, Vanuatu",116.231.233.154,true
TXN_extra_12802,CUST_extra_12802,2025-01-14,3853,Refund,Fox Ltd,Online Services,"Alexisview, Uganda",62.41.29.64,true
TXN_extra_10480,CUST_extra_10480,2025-02-06,6594,Refund,Turner-Green,Online Services,"Lake Shelby, Guinea",207.15.105.98,true
TXN_extra_3450,CUST_extra_3450,2025-02-26,539,Refund,"Mack, Griffin and Sims",Online Services,"Brooksshire, Sudan",75.122.242.17,true
TXN_extra_2400,CUST_extra_2400,2025-01-17,2910,Refund,"Jacobs, Thompson and Rodriguez",Online Services,"Deniseburgh, Afghanistan",152.30.176.38,true
TXN_gen_3512,CUST_gen_3512,2024-10-30,5268,Refund,Ross-Curtis,Online Services,"Stacyfort, Anguilla",32.84.244.84,true
TXN_extra_9348,CUST_extra_9348,2025-01-15,5607,Refund,"Turner, Ortiz and Taylor",Online Services,"West Christopher, Lebanon",144.201.168.197,true
TXN_extra_508,CUST_extra_508,2025-04-01,2952,Refund,"Roberts, Hubbard and Miller",Online Services,"Lake Cynthia, Fiji",39.87.97.143,true
